"I <ムー> just to remember my life. That's a baked oak pe...",""
"I'<ムー> it. I can see the light.",""
"Only for Aylin",""
"You<ムー> finally arrived. It's been a long time.",""
"Both sides",""
"Men",""
"I'<ムー>m sorry. The inn is just around the corner.",""
"Wouldn<ムー>t you be tired of the drifting stone? You can sleep on the futon today. That's good.",""
"For Chianti only",""
"Custom Part",""
"Level",""
"Oh, <女将>m singing!! If you think someone at this time, isn't it like a hero? What did you do?",""
"I <ムー> late at night. Don't you have any extra room?",""
"There <女将> room right there♥ please! Please let me stay, ♥ your name in the inn book.",""
"SP","SP"
"Zion",""
"Physical.",""
"HP","HP"
"TP","TP"
"I may <ムー> care of you for a while. The accommodation fee is...",""
"Experience",""
"That'<女将> such a thing! From the hero to the inn fee! Hey, you must be tired! For the time being, put your luggage in your room!",""
"EXP","EXP"
"Take your <女将> at the ♥",""
"I wonder <女将> dragon sleeps in a bed? Shall I bring you a blanket or something?",""
"I don<ムー> like it. I'm not here when I go to bed, so don't worry.",""
"""isn<女将>?""",""
"I <ムー>, what should I say? It's like a summoned beast. When you go to bed, go back to that side.",""
"Is <女将> that side? I understand. Where's the rice?",""
"I<ムー> like to eat it.",""
"<女将> ♥",""
"Equipped with",""
"I <ムー> ate a lot of food. It's a treat.",""
"Let<ムー> know. Do you want to take a look around the inn?",""
"Operation description arrow key: Move Ctrl: Message skip",""
"Cancel Key: Decide To Open Menu Key Long Press: Fast Forward SHIFT: Dash/Walk",""
"The end of the game",""
"Options",""
"The Strongest Equipment",""
"I'm not removing everything.",""
"Mu",""
"Continue (disambiguation)",""
"To the title",""
"Stop",""
"Buy it",""
"They sell",""
"Max HP.",""
"Max MP.",""
"Attack",""
"Defensive force",""
"Skills.",""
"Mental strength.",""
"Agility.",""
"Combat power",""
"Shooting.",""
"Avoidance rate",""
"It didn't work for %1!",""
"%1 has been damaged by %2!",""
"%1 has been sucked %2 %3!",""
"%2 for %1 has increased %3!",""
"%2 for %1 has been reduced by %3!",""
"%1 has not been damaged!",""
"Mistake!　%1 has not been damaged!",""
"%2 of %1 has recovered %3!",""
"Dashing at all times",""
"BGM volume.",""
"BGS volume.",""
"%2 of %1 has been raised!",""
"%2 of %1 has been returned!",""
"Command Memory",""
"Fight back for %1!",""
"A blow of a grudge! !",""
"A blow of the heart! !",""
"%2 of %1 has been lowered!",""
"%1 lost the battle.",""
"%1 appears!",""
"Damaged %2 to %1!",""
"%3 sucked %2 of %1!",""
"%1 will not be damaged!",""
"Mistake!　%1 will not be damaged!",""
"But I couldn't run away!",""
"What'<冒険者> it? Oh, you're a rumor... well, it's certainly a big sword for your body.",""
"I <ムー> it's better to be a little smaller than that. It seems that a big one is good by all means.",""
"The bigger one is cool.",""
"A large doubles as a small.",""
"The current %1",""
"File",""
"I<ムー>m going to ask you this. What a relief.",""
"%1 has been raised to %2 %3!",""
"That<冒険者>s good! That's what I like. Because 90% of weapons like the way they look.",""
"I<冒険者>m staying in the next room. You're going to stay for a while, aren't you? Nice to meet you.",""
"%1 has erased the magic!",""
"%1 bounced off the magic!",""
"ME volume.",""
"Earn %2 for %1!",""
"I got the money.",""
"I'm here to get %1!",""
"I remember %1!",""
"The number you have",""
"%1 got the go-ahead!",""
"Which file do you want to save to?",""
"SE volume.",""
"%1 covered %2!",""
"%1 was surprised!",""
"%1 used %2!",""
"%1 Wins!",""
"The Lost Man of Dreams",""
"Alchemist",""
"a vigilanst",""
"The Mysterious Girl",""
"Brave.",""
"Materials protection skills",""
"Bahamut",""
"I'<ムー> many times that I can't react if I'm lurking in my pocket.",""
"It'<冒険者> wild, isn't it? I'd like to see you fight once.",""
"Attack of the!",""
"Defense.",""
"is protecting himself.",""
"Consecutive Attacks",""
"Two Attacks",""
"Attacks three times",""
"Flee",""
"has run away.",""
"See how it's going",""
"is watching the situation.",""
"Heel",""
"I'm going to recover a lot from the kettle.
That's magic.",""
"chanted %1!",""
"Fire",""
"あーちーちーあーちー燃えてるんだろうか",""
"Spark",""
"Sperkin.",""
"Cut!",""
"It<女将>s ridiculous to get money from a hero! Because the name of the inn sells, please stay without ♥",""
"It's free!",""
"I don't know.",""
"- Attack of the enemy - -",""
"I've been slowly licking it with my hands!",""
"Don<ムー>t look too happy. I think he's a mean one.",""
"Tekoki 2",""
"I don<女将>t care about my meals, ♥ I'm going to shake my arm for dinner tomorrow ♥♥ it's free♥ it♥",""
"I've been dealing with it by hand!",""
"Tekoki 3",""
"I'<ムー> so don't look happy.",""
"I've been dealing hard with my hands!",""
"Tekoki 4",""
"I've been treating it with my hands!",""
"Hand-to-hand 5 azaleas",""
"I've been fingering my penis.",""
"hold one's hand tightly",""
"I gripd the penis strongly and treated it wildly!!",""
"Let'<ムー> to your words. Instead, if you have a job you can do in this village, I'll help you.",""
"crush one's hand",""
"Please <女将> sign later, so ♥'s an inn with a hero's endorsement! Le ♥",""
"I <ムー>'m going to be expensive at a time. ・・・",""
"Let<女将> the room where the hero stayed will be a specialty of this inn as a hero♥",""
"I slowly twisted it with my feet!",""
"Asticoki 2",""
"I've been dealing with it with my feet!",""
"Asticoki 3",""
"I've been treating it hard with my feet!",""
"Asticoki 4",""
"I've been treated to a sleay with my feet!",""
"I've been kissing you!",""
"Drain Kisses",""
"The Drain Kiss!",""
"Kissing violently",""
"I've been devouring my lips!",""
"screw one's tongue",""
"I've screwed my long tongue all the way to the back of my throat!",""
"Waki koki",""
"He's going to treat my penis by my side.",""
"Aside Koki 2",""
"Treated the penis aside!",""
"Armpit Koki 3",""
"It is treated by the sweaty side of!",""
"Waki-tightening",""
"I tightened the side tightly!",""
"Belochu",""
"Belochu Attack!",""
"Temptation",""
"He made his body tingle and show off!",""
"I've been pushing my side to my face!",""
"I've pinched my face with my chest!",""
"Licking",""
"I've been licking all over my face!",""
"a weak waist swing",""
"I've been slowly swinging my hips!",""
"I'm swinging my hips.",""
"I've been swinging my hips!",""
"Waist-tightening",""
"I've tightened my vagina!",""
"Waist-swinging",""
"I've been banging my hips in a sleay way!!",""
"They suck up",""
"I've sucked it up!",""
"Waist swinging strength",""
"I've been swinging my hips hard!",""
"Insertion Damage",""
"I sat down slowly.",""
"Insert",""
"Invited waist swing",""
"I waved my hips as I was invited to...",""
"Vaginal Recoil Damage",""
"Vagina is entangled .!",""
"Slow waist swing",""
"I've been slowly moving my hips up and down and dealing with my penis in my vagina.",""
"Temptation (breast-show)",""
"He showed me his chest and seduced me.",""
"Temptation 2 (Body Show",""
"I can't take my eyes off my body.",""
"Temptation 3",""
"It made my body snout disgustingly.!",""
"Temptation 4 (Temptation)",""
"I can increase the excitement in the temptation of .!",""
"Seduced hand-to-hand show",""
"I pretended to handle it and seduced it.",""
"Yuine does nothing.",""
"I'm out of breath.",""
"Yuine Does Nothing 2",""
"He's redding his face.",""
"Chest lethymi",""
"I've been licking my chest!",""
"lick one's nipples",""
"I've been licking my nipples!",""
"lick one's stomach",""
"I've been licking my stomach!",""
"Hugging",""
"I've been hugging you tightly!",""
"I've been barking at my penis with my mouth!",""
"Blowjoin 2",""
"The Blowjol Attack!",""
"Blowjord 3",""
"I'm licking my penis hard!",""
"Blowjoin 4",""
"I've been sucking and licking around on my penis!",""
"I've been licking my penis!",""
"Tentacle Sucking",""
"sucked semen directly from the testicles!",""
"Tentacle Sucking 2",""
"has committed uretha with tentacles!!",""
"Tentacle Sucking 3",""
"It is sucked out the spirit in the tentacle of .",""
"Tentacle Sucking 4",""
"It is sucked by the squeezing organ of .!",""
"Fucking",""
"I'm slowly pies...",""
"Pissuri 2",""
"The Pizzly Attack!",""
"Pazuri 3",""
"I've been treated with intense breasts!",""
"Pazuri 4",""
"It is messed up even in the chest of! !",""
"Paizuri-Gyu",""
"I've been pinching and crushing!",""
"Yuri in the Valley",""
"He pinched his penis with his chest and licked his tip!",""
"Double blowjo",""
"Blowjoys 2",""
"The penis is licked by the chest and tongue!",""
"Two-man pinching",""
"The penis is sandwiched between!",""
"suck one's nipples",""
"I've been tempted!",""
"Pie top tightening",""
"Thighs",""
"I've been caught in my thighs!",""
"Thighs Koki 2",""
"I've been treating it hard with my thighs!",""
"Thighs Koki 3",""
"with a tight squeeze on one's leg",""
"I treated my penis so hard!",""
"Waist swinging back 4",""
"Poor Milk Pies",""
"I've rubbed my little chest.",""
"Poor Milk Pies 2",""
"I've been rubbing my nipples!",""
"Poor Milk Pies 3",""
"I've been pushing my chest so much!",""
"Back",""
"Back 2",""
"He waved his hips violently!",""
"Back 3",""
"Back 4",""
"Penis Kissing",""
"I've been kissing the penis!",""
"Tentacle treatment",""
"I've been dealing with tentacles!",""
"Vacuum Blowjoin 1",""
"Vacuum blowjots!",""
"Sucking blowjoin",""
"He's been trying to suck out his spirits!",""
"Vacuum Blower 2",""
"It is vacuumed violently in the mouth of .!",""
"Prostate Blame + Blowjo",""
"while licking the penis",""
"I've inserted my finger into the hole in my ass!",""
"Female Genital Blame + Blowjora 2",""
"I've been twisting the female genitals with my fingers....",""
"Round drinking blowjot",""
"I drank a whole dick!",""
"Face-riding",""
"I've been banging my ass on the face!",""
"Facial Riding Poison",""
"I've rubbed a waleme on my face!",""
"I'm dazzled by the smell of women.",""
"Facial Riding Poison 2",""
"The pheromon is washed into the nose.",""
"Face Riding 3 Darkness",""
"pressed on the ass",""
"I'm forced to lick .!",""
"Face Riding 4 Darkness",""
"I've been rubbing assops on my face!",""
"Hozuzu",""
"I've been cheeking on my penis with love.",""
"Puff puffs",""
"I've been puff puffing!",""
"chest suffocation.",""
"I've been pushing my chest thy face!",""
"The milk is so thick that I can't breathe.",""
"A heart-to-heart",""
"My face is wrapped in my chest.",""
"Hugged",""
"I'm hugging her tightly.",""
"Face trampling",""
"I've been trampling on my face with my feet....",""
"Face trampling 2 licking",""
"I'm licking the soles of my feet.",""
"Slaps your face and smells three.",""
"I'm starting to smell my feet.",""
"Seduced Masturbation",""
"I can't resist the charm of dealing with my penis by myself!",""
"Pheromones",""
"I've been sniffing pheromones!",""
"Smell it.",""
"The sweet smell overflows from the body of .",""
"Ona",""
"I'm going to treat the penis according to the movement of the hand!",""
"Feeding",""
"I'm been breastfeeding....",""
"Paizuri Temptation",""
"It is caught in the chest of, and the waist moves without permission.",""
"Pissuri Temptation 2",""
"It rubs the penis in the valley as it is invited to!",""
"Paislikis",""
"She kissed me while I was lying.",""
"Nipple Blowjoin",""
"The penis is licked by the mouth attached to the chest!",""
"Nipple Moe",""
"The penis was licked in the nipple of .!",""
"Instant death insertion",""
"Hand-to-hand tortoise",""
"I've been rubbing the turtle head with the palm of my hand!",""
"I'm starting to bark at my nipples.",""
"Ass koki",""
"I've been dealing with my penis with a crack in my butt.",""
"Ass Koki 2",""
"I've been pushing my ass thrited lying on my penis!",""
"Ass Koki 3",""
"The ass was rubbed against the penis violently!",""
"Nipple Insertion",""
"Can't pull out a penis barking at the nipples!",""
"Nipple Insertion 2",""
"I'm going to shake my hips towards my nipples.",""
"Nipple Insertion 3",""
"Penis is swallowed in the nipple of .!",""
"Whole body pies",""
"The whole body is crushed into a huge chest!",""
"Whole Body Pizzle 2",""
"The whole body is wrapped in the of .!",""
"Whole Body Pizzle 3",""
"It is sandwiched between the valleys of the whole body is treated with soft meat! !",""
"Whole body licking",""
"It is licked around the body with the tongue of .!",""
"Whole body licking 2",""
"The whole body is rolled in the mouth of .!",""
"Whole body licking 3",""
"The whole body is licked in the mouth! !",""
"Minimal assoco insertion",""
"It will be swallowed by the Asoko of .!",""
"Minimal Assoco Insertion 2",""
"The whole body is wrapped in the female vessel!",""
"Minimal Assoco Insertion 3",""
"The vaginal wall rubs up the body! !",""
"Whole body foot",""
"The whole body is trampled on the foot of!",""
"Whole Body Footkoki 2",""
"I've been dealing with the penis every body in the soles of the feet! !",""
"Double handcox",""
"Double Handkoki!",""
"Double Penis Kissing",""
"The two of them kissed the penis!",""
"Double ass",""
"It is caught in the ass of ...!",""
"Double-tailed koki",""
"I've been dealing with two tails!",""
"Double cheeks",""
"I caught a penis in the body of two people .!",""
"back",""
"Is from behind .!",""
"Back Seduction",""
"I hit my hips as I was invited to!",""
"Piston Kisses",""
"I've been kissing while swinging my hips....",""
"Puff Puff",""
"I've been pushing the chest to the face while in the cowgirl!",""
"Hair koki",""
"I've been handling my hair wrapped around my hand!",""
"Face Cavalry",""
"I've been dealing with the penis with the foot remains a face jockey!",""
"Knee-backed koki",""
"I've been dealing with sandwiching the penis in the back of the knee!",""
"Magic Koki 1",""
"The magic of comes to the penis!",""
"Magic Koki 2",""
"He's happily swinging his finger.",""
"Magic Koki 3",""
"I've been dealing with the penis with magic!",""
"It is made to lick the foot, and it is a normal place.",""
"I'm allowed to lick the soles of the feet while inserting .!",""
"Hugging Normal",""
"I'm hugging you tightly.",""
"Kissing normal",""
"I kissed her while she was connected.",""
"Strapon",""
"I've been poking you from behind!",""
"Penibang 2",""
"I inserted it into the of [1] and waved my hips!",""
"Penivan 2 Vagina",""
"I inserted it into the vagina of [1] and waved my hips!",""
"Penibang 3",""
"I've been pushing up hard!!",""
"Tail Insertion Aera",""
"I've screwed my tail into anal!",""
"Tail Insertion",""
"I've screwed my tail into the female bowl!",""
"Doll licking",""
"She licked the doll and showed it to her!",""
"Doll Paizuri",""
"Caught a doll in the chest!",""
"Finger Insertion",""
"I screwed my finger into the female bowl and stirred it up!",""
"Finger insertion",""
"I screwed my finger into and stirred it up!",""
"Tail suction",""
"The dick is sucked into the tail!",""
"Tail Suction 2",""
"It is sucked out the spirit in the tail of .!",""
"They are swallowed up",""
"The body is swallowed in .!!",""
"Tightening technique (thighs)",""
"The body is tightened to the thigh of!",""
"Thighs Kokigu",""
"I've been tightening with my thighs!",""
"Little finger　",""
"The penis is picked by the finger of .",""
"Little Finger Koki 2",""
"I twisted a small penis with my finger!",""
"Guchuchuchu in the stomach",""
"The doll is gyuchuchu in the stomach!",""
"Impatience HandKoki",""
"Treated the penis gently as if to snast.",""
"Breastfeeding hand-feeding",""
"I've been dealing with it by hand while breastfeeding!",""
"Berochu Cowgirl",""
"I've been swinging my hips in the cowgirl while belochu!",""
"Kyunyunyu",""
"I've been rubbing my body!",""
"Ass Seduced",""
"I've been seduced by the ass.",""
"ruined orgasm","ruined orgasm"
"He took his hand off his penis.",""
"Water tentacles 1",""
"I treated my penis with tentacles!",""
"Water tentacles 2",""
"The tentacles are entangled in the penis.",""
"Electric anma",""
"It's been electric Satsuma!",""
"Tongue Insertion",""
"Magic.",""
"Beast/Tail Koki",""
"Water.",""
"Ray.",""
"Shield.",""
"Anti-gear.",""
"Skills",""
"Medicine",""
"Daily necessaries",""
"Women 's",""
"Lv","Lv"
"Energy.",""
"Fight",""
"Item",""
"Status",""
"Re-ordering",""
"Save",""
"The New Game",""
"%1 ran away!",""
"%1 dodged the attack!",""
"Up to %1 next",""
"Which files do you want to load?",""
"while crushing the dick",""
"I've treated you so much that it looks like it's going to be a thousand!",""
"I've screwed my tongue into anal!",""
"Tongue-tailed insertion",""
"Uretha-blaming tongue",""
"Has the ureth tract with the tongue!",""
"Sex Weakness",""
"She barked her dick in a hole in her ass!",""
"The penis is rubbed up in the intestinal wall!",""
"tightening",""
"I've been tightening in the ass!",""
"Anal's ruins",""
"Penis is swallowed and chewed in the ass! !",""
"Energy Drain",""
"The Energy Drain!",""
"I've been trying to suck the force out of my penis.",""
"Intranatal regression",""
"In-fetal regression!",""
"[1] was taken into the uterus.",""
"Minimal",""
"I've been inserting the body into the ass .!",""
"My heart swells.",""
"My chest swelled up.",""
"Face licking",""
"I'm licking my face....",""
"they are caught in one's chest",""
"I pinched my penis in my chest!",""
"Asoko rubbing 1 crotch",""
"I've been rubbing my penis against.",""
"Asoko rubbing 2 crotch",""
"I've been rubbing the ass!",""
"Asoko rubbing 3 crotch",""
"strongly presses female genitals on the penis",""
"I rubbed up the back muscle violently!",""
"For Mercle",""
"I've been tempted.",""
"Ejaculation damage",""
"I've ejaculation!",""
"Tackle",""
"I've been tackled by a torn rash!",""
"- Magic . . . . . . . . . . . . .",""
"Defensive Downs",""
"chanted defense down!",""
"The body of [1] becomes sensitive!",""
"Boss Thunderbolt",""
"Boss's stabbing",""
"Bosfire (disambiguation)",""
"- Enemy bullet curtain -",""
"Sweep Fire (film)",""
"Makisa Knives",""
"Egg",""
"Poison",""
"In a world like this",""
"Torte Gun Damage",""
"Torte Gun",""
"Lilith Throwing Kiss",""
"Piano Toss",""
"Apple Damage",""
"- Action Weapons -",""
"Slashing damage",""
"Sting damage",""
"Striking damage",""
"Potion",""
"Hacks",""
"Seduced Damage",""
"Break the plate",""
"Explosion",""
"a heavy blunt instrument",""
"Bleeding 3 consecutive hits",""
"Megigi",""
"Satellite Lasers",""
"Sting damage (penetration)",""
"Spike (bleeding)",""
"2way Potion",""
"Eggs.",""
"Halil's Sword",""
"It's locked.",""
"Flame Damage",""
"Lightning damage",""
"Water damage",""
"Methagi-dai",""
"Big Slashing Damage",""
"Lightning Slashing Damage",""
"Food Damage",""
"Ice-slashing damage",""
"Gun damage",""
"Pola Star Damage",""
"Railgun Damage",""
"I'm not good at it.",""
"Yes",""
"Do <ムー> prepare for tomorrow?",""
"No"," wait...!!"
"Arrows of Light",""
"I'm going to talk to Mu.",""
"Flamethrower",""
"Spool Damage",""
"Gun Damage Lightning",""
"I<ムー>m going to sleep soon.",""
"Nemesis Damage",""
"Gun Damage 15",""
"For the brave.",""
"They beat up",""
"What's to come",""
"So far",""
"Touch",""
"The landlady's dish",""
"Let<ムー>'ll be based in this village for a while. I would like to find some clues to the devil's whereabouts.",""
"Why don<ムー> you go to the Adventurer's Guild tomorrow and talk to the master? Well, hope seems to be thin.",""
"In the <ムー> collect information while doing the request here, and if nothing is obtained, the base is moved to the royal capital. Do you want to go like that?",""
"Compression",""
"Screw-down compression with a rigid force
Striking Attributes Skill-Dependent",""
"I'm out of my way!",""
"Dissecting",""
"Trying to disconnect
Slashing attribute Technique dependence",""
"I'm about to slash you!",""
"It was <ムー> that it was a hero even in the village where it came for the first time. Does that mean that you've come with some dignity? Well, it's all thanks to me.",""
"They make a slash",""
"But <ムー> walked well today. Wouldn't it have been better if we had a horse-drawn carriage in the port town? It's a bad thing to pay for transportation right away.",""
"They cut with all their strength
Slashing attribute Technique dependence",""
"I <ムー> lost my way to raise my heart and end up crawling for a week. If it's a horse-drawn carriage, it's five hours.",""
"He struck out the sword with all his strength!",""
"Yingbunko",""
"they divid an enemy into two equals
Slashing attribute Technique dependence",""
"he waved down a large sword to the heavens of his brain!",""
"set an enemy on fire
Flame attributes, skill-dependent",""
"Volcano",""
"It<ムー>ふs not going to be",""
"Nanoflare (disambiguation)",""
"put out the enemy and turn it into charcoal
Flame attributes, skill-dependent",""
"Water",""
"flood the enemy
Water attributes, skill-dependent",""
"Cascading",""
"hit the enemy with water like a waterfall
Water attributes, skill-dependent",""
"It'<ムー> been a long time since I've had a decent meal. I don't like rabbits that I've just baked.",""
"Ocean",""
"sink an enemy into the sea
Water attributes, skill-dependent",""
"Thunder",""
"electrocardiod the enemy
Lightning Attributes Skill-Dependent",""
"Lightning",""
"I'm <ムー> of it. Let's take a good rest. See you tomorrow.",""
"They are struck by lightning
Lightning Attributes Skill-Dependent",""
"Tesla",""
"Did <ムー> get tired? Well. Let's go to the Adventurer's Guild.",""
"they make enough electricity to crack a star
Lightning Attributes Skill-Dependent",""
"They give off a shock wave that can be heard in the roar of a dragon
Slashing attribute Technique dependence",""
"released %1!",""
"Long-ting",""
"apply the power of a dragon to the recovery of one's health
Agility Dependence Physical Fitness Recovery",""
"That's what I'm worried about!",""
"Please <女将> be careful. Let's go, brave ♥ the Adventurer's Guild is right behind this inn♪",""
"Falling Dragon Waves",""
"They give off a shock wave that can be heard in the roar of a dragon
Slashing Attributes Skill-Dependent Obscene Grant",""
"Long Ying",""
"They take a series of attacks in a blink of an in the blink of an ass
Slashing Attributes Attack Force Dependent",""
"Fallen dragon",""
"A blow of the body swinging down from the heavens
Lightning Attribute Technique Dependence Defensive Neglect",""
"Fire Dragon",""
"I<若い女>m sorry! What is this creature♥ let me touch ♥ cute thing♥",""
"I<ムー> The Holy Dragon Bahamt. Don't touch it cheaply.",""
"I<若い女>m sorry! I talked, ♥'m so cute♥ but don't ♥",""
"It<ムー>ふ's not going to happen.",""
"Angry Dragon",""
"I <若い女> enjoyed it. That's enough.",""
"It<ムー>s too early to cool down.",""
"For the reduction of the HP before Iku",""
"- Attack of the ally -",""
"Chest Blame Lv1",""
"Gently lick one's chest
Chest Attributes Skill-Dependent",""
"I gently licked my chest!",""
"Chest Blame Lv2",""
"start licking one's chest
Chest Attributes Skill-Dependent",""
"I'm starting to feel my heart!",""
"Chest Blame Lv3",""
"Oh<見張り>, brave little! Well, I've been in trouble lately because there are so many demons! Thank you for coming!",""
"grab one's chest
Chest Attributes Skill-Dependent",""
"Do <ムー> go to get a subjugation request? The guild is in the northeast of this village.",""
"He grabbed my chest and beed violently!",""
"Ass Blame Lv1",""
"gently lick one's butt
Ass attribute Technique dependence",""
"He gently licked his ass!",""
"Ass Blame Lv2",""
"they are sning their butts violently
Ass attribute Technique dependence",""
"There <おじさん> a demon of a shape very close to a human being. What the hell are they?",""
"He's been sning his ass hard!",""
"The <ムー> is a creature that thinks about how to kill a human being. It would be efficient to deceive in the appearance of a person.",""
"Ass Blame Lv3",""
"Even if <おじさん> is very efficient... why do you attack humans in the first place?",""
"blame with one's fingers
Ass attribute Technique dependence",""
"Inserted a finger into the ass!",""
"Asoko Blame Lv1",""
"twist the ass with one's fingers
Vaginal Attributes Depends on Craftsmanship",""
"I licked the ass carefully!",""
"Asoko Blame Lv2",""
"stir in the ass with one's fingers
Vaginal Attributes Depends on Craftsmanship",""
"I inserted my finger and stirred it in my vagina!",""
"Asoko Blame Lv3",""
"Be polite in blaming sensitive places
Vaginal Attributes Depends on Craftsmanship",""
"he gently blamed the clitoris!",""
"lick one's ears",""
"lick one's ears to lower one's attack
Kiss attribute Technique dependence De-strength grant",""
"I licked my ears!",""
"lick one's neck",""
"lick one's neck to lower one's opponent's defenses
Kiss attribute Technique dependence Sensitive grant",""
"Licked the neck!",""
"Kissing Lv1",""
"exchange one's lips and be mentally uplifted
Kissing Attributes Skill-Dependent",""
"She gently mouthed it!",""
"Kissing Lv2",""
"screw one's tongue in a devouring way
Kissing Attributes Skill-Dependent",""
"That's a deep kiss!",""
"Piston Lv1",""
"shake one's hips and attack
Vaginal Attributes Attack Power + Skill Dependence",""
"He waved his hips!",""
"Piston Lv2",""
"shake one's hips violently and attack
Vaginal Attributes Attack Power + Technique Dependence",""
"Focus.",""
"Cure status anomalies and gain resistance for a few turns
Status Anomaly Release Resistance",""
"has increased one's concentration.",""
"Treatment",""
"Cure status anomalies and recover slightly energy
Technique Dependence Status Anomaly Release Energy Recovery Small",""
"That's treated!",""
"Dispel",""
"shake off bitter reseeds of the past
The memory release of defeat Defense power UP Mental strength UP",""
"I'm switching my mind!",""
"Deep breath.",""
"adjust one's breath and restore one's energy
Skill-dependent Energy Recovery Small",""
"I'm ready to breathe.",""
"Meditation",""
"Meditate and Restore Your Energy
Skill dependence, energy recovery",""
"He calmed his heart.",""
"Spiritual unity.",""
"unify one's mind and restore one's energy to the full
Full recovery of energy",""
"Sharpened the spirit!",""
"Spiegel stops water.",""
"pay off one's evil thoughts and return to a clear mind
Full energy recovery status anomaly release",""
"I paid my wicked thoughts!",""
"Find",""
"stare at the other person
Enemy Status Weaknesses",""
"I observed [3] carefully.",""
"Alert.",""
"Be careful and respond quickly
2 times agility 2 turns",""
"That's a good thing!",""
"Break",""
"hit a big sword and attack
Striking Attributes Skill-Dependent",""
"I'm going to beat you to the best of my ability.
Striking Attributes Skill-Dependent",""
"I hit him!",""
"spout a pillar of fire from the ground
Flame attributes, skill-dependent",""
"a swing in which the area becomes struck
Flame attributes, skill-dependent",""
"A rampaging dragon cut off his extremities.
Slashing Attributes Attack Force Dependent",""
"take a rest for the time being to recover one's strength
Agility Dependence Physical Fitness Recovery Small",""
"He calmed down his hot body.",""
"Rush",""
"Leave it to the momentum and caress it for the second time in a row　
Attack-dependent",""
"I left it to the momentum and caressed it!",""
"Fierce rush",""
"In addition, it leaves it to the momentum, and it caresses it for three consecutive times.　
Attack-dependent",""
"I caressed you so much!",""
"Tickle",""
"Tickle and frighten
Skill-dependent",""
"I've been biting my armpits!",""
"They push down",""
"Push your opponent down and restrain him.",""
"pushed down the [3]!",""
"Oraora, Piedmont",""
"Caressing four times in a row with the power of anger　
Attack-dependent",""
"""Oraora Olaora Olaola Olaola Olaaaa!!"" 」",""
"Overdrive (disambiguatia)",""
"Improve physical abilities with special breathing methods
Full Energy Recovery Attack Power UP Craftsmanship UP",""
"I'm ready to breathe!",""
"Qigong",""
"take care of one's energy from the outside and restore one's strength
Agility Dependence Physical Fitness Recovery University",""
"suck one's energy out of one's opponent's mouth
Mental strength dependence",""
"sucked hard into the mouth!",""
"I've beaten you!",""
"Power Drain (disambiguation)",""
"The magic of the demon who sucks away the power of the other party
Mental strength dependence",""
"He sucked out the power!",""
"Healing",""
"Recover your energy with recovery magic
Agility dependence",""
"Chanted healing!",""
"Determination",""
"I swear to my heart
Full recovery of energy Number of actions +1 4 turns",""
"I'm determined!",""
"Drive",""
"Attack yourself
Attack-dependent TP increase small",""
"That's what treated the penis!",""
"Give",""
"they entrust themses themses to pleasure
Inability to act",""
"I've given up.",""
"Bed, please.",""
"give up fighting and ask for it
Inability to act Enemy behavior selection",""
"Your",""
"That's it!",""
"Teleport",""
"I'm going home.",""
"Test Recovery",""
"The smell of a thin mint
30% + 200 recovery of energy",""
"Test Health Recovery",""
"a taste of light orange
Recover 30% + 20% of your health",""
"Dispel Herbs",""
"2000 Damage",""
"Medicines that will make you feel good for 2000 minutes when you use them
Deal 2000 damage",""
"4000 Damage",""
